0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.5975913676969371,0.7283820956236583,1.7031992992818539,-0.23692887355809392,-0.9366418615444738,0.19385381918808886,1.8095835732668064,-1.128113840410685,1.190640960321958,-2.2290865042491284,-0.4492847753311019,-3.3565222442897724,-0.4822227618552163,0.25970705762238555,-0.46635598602446615,4.831966855422494,-0.36728073599469974,-0.5002105551322639,1.4919750254427178,-0.6919193446028928,0.8710920871985892,-0.04841724426413609,-0.18360662025965482,-2.1503939859699486,4.1633563418379165,-1.7478831689347316,1.18742887664419,1.049720483287643,0.08347230623831932,-2.8105263268986813
0.33191193142005726,-0.14884072774936793,-1.1663698816138663,0.10204678237550796,0.36474614429676977,-0.9334524783993801,0.21157788607624853,-0.3592966641698928,-0.32449164553330617,-1.9383660997004402,1.906730870046543,2.26397312398217,-0.08745351366862396,1.3198174846389157,0.7192294125320283,-2.284054669166224,-0.31149479821895615,-1.59709363678656,-2.422721331990597,0.9357504105909649,-1.5776940678549556,0.5050463332351399,1.2359436802621915,2.0069735778081546,-0.16761815320222184,1.1856164752594207,0.7047845684953082,-0.30475822745695985,0.6423075476817688,0.08149104689384368
-0.6071470183244978,-1.5071441669900643,-0.4944491678384876,0.6283967254693595,0.6106552595055502,-0.603455679457422,1.2097979656478786,-1.3597090495347401,-0.6550428291585707,0.04859268606744782,2.6381524087958343,-0.8003379278964422,-1.31058767639349,0.5000466793033699,0.44969745714883586,-0.7649856385506051,-0.7768955726244461,0.6452311414623341,1.6383323241157064,-0.24021447620946484,1.750466641553324,0.5525615975750859,1.45736493693027,-0.8120970108425001,-2.8168828362212315,-3.7055685367841136,-0.7960651531299144,1.350379143721169,-0.2720818771470171,-0.5193362882432084
-0.28690661286027547,-1.045072946539755,1.3440630037324481,-1.545562052980523,-0.43801206518887636,0.7610287042653402,0.5727452524539959,1.1162487940620924,-1.1857370735752941,-2.7981822913077092,-0.4419172614659247,-3.195724198496591,0.7476488593930073,1.0548802021074994,1.325843226568204,-1.4628292660053046,0.8524547382040143,-0.22003271257242762,2.1269236242888705,0.19230376422853587,0.7643030881509629,-1.0962478420273971,0.4945330645126079,1.3373305108277953,-0.009251591108896506,-0.8976175571568374,0.5287107705290013,-0.8581036206483585,1.3328692913412765,-0.9367560572387467
-1.1603164683493241,0.020008921313215893,0.9058089957515598,-0.36344384186240514,0.93044382634076,0.49858819517971553,-0.765927616405498,1.124403996608963,-0.913138854859489,0.8716298087090562,0.16021141295528052,-0.6346316305707678,0.1893200771510179,1.0533431705760141,0.2543261515322844,0.37705163403951525,-1.0853499675786202,0.07052212098459075,-1.9680673493680776,0.060173482855155766,-1.252609979242674,0.25726051837358055,0.2728048691876378,0.35194758763747735,-0.5146386922336095,-1.3335283936127755,1.2060278706051875,-0.8322442548166393,0.39410736395629065,-1.6410826033524595
0.23738969095478937,-0.37934464760234493,1.1970263658113922,0.9183498301421621,-0.2323888165529972,1.4632032156921326,-0.11932476780409898,-1.9750445163720913,0.08744471802312279,-1.2080091681671112,0.697153726725677,2.2524475893193885,-0.6046109536981238,0.16325076562482316,-1.3147547387004586,-2.0373491799743877,-0.46394824119092687,0.5630785770976796,-3.7770763809855907,0.9569435330200827,-2.1043765606349156,-0.07987021870315711,-0.4229518927243791,-0.4838613020574869,5.581166427072201,0.021512397782472936,-1.188089322866397,-1.0938646009263215,0.9697856524230543,-5.360560791059975
0.7788064067134496,0.3275468235081618,1.2771163771545733,2.124013044235203,-0.13306304142721323,-1.571218951029636,0.624484600126518,-1.2634645039462313,0.27910469841029095,2.4541885410462836,1.0253492438595269,-0.922656481066354,0.24484660037889303,-1.8549986151627456,-1.1869471845143542,2.4373439974573383,-0.4646091919348479,-1.4046387580790856,-2.729930136475085,0.4095191386916088,-0.7293018152166052,-0.1264321200314231,2.2033202247771384,-1.0287629666055123,0.7607618123172625,-5.128821788635123,-0.13408731413702726,1.1926002822026347,-0.812601230535442,-1.4803811322516116
1.4594678816443396,-1.251671983155294,-1.6708094889849052,0.11862879402515834,1.1555203038753465,1.2845440414198568,2.548730216004717,1.1864035523052319,-1.437126538028416,0.7661936004098605,-0.024273180166457804,0.903948765682849,-1.0402007900870631,0.7145053632236169,-0.009508606843975878,1.258379105854304,0.6048249664765489,-1.7011418684939212,-0.3318140459426919,0.018228203445658127,2.054749554243892,-0.03572315754329083,0.24661161681623228,1.6533103961618774,1.527578670299048,1.1222867173314697,0.5478923516221265,-0.1987053724762186,0.18132365299634864,0.7168694810092626
-1.1742023351429758,-1.998211942812198,0.4207073262538493,2.033625650797152,0.29579191363411256,2.5257727413945337,0.3062485907340105,-0.9896974368657531,2.535991733885493,-2.251767085241762,-1.8487498615146818,-2.5916436217377203,-0.9479886982635711,1.0149791604595768,-2.6315765672299047,2.729460046483344,0.15337154133446346,1.0544931004585392,0.5256197182793854,0.2954559678825721,-1.4072494079479123,-0.3256676536347367,-1.4057785300028942,-0.19872135515120537,0.45195903595819165,-2.465529335137139,1.3699094173824593,-0.05087049373795882,1.6133861386883295,-0.021845524534373273
-1.5482405522622373,-0.3919060836155311,-1.461405345474191,1.0641083421476607,0.5524637313087162,1.6053629158761222,0.3458678595116268,1.200817830125864,1.5442556892159789,-1.579648181381236,1.2753785731693308,0.14193313965896692,0.14835489954577932,0.23947110902482716,-1.3108204158852765,-1.5244011771027344,0.14524356874927602,-0.17663072313378236,-2.164801501149679,0.7817933348934615,-2.9370359376232287,-1.3276215314289375,1.2742124104128096,1.7293342845823618,0.7968427738371435,1.652222696265277,1.216103577050153,1.5196345270751361,-1.034593001218851,0.5464799691186493
